s000063,000003,1111313
s000063,000020,1111283
s000063,000007,1111346
s000063,000004,1111246
s000063,000023,1111221
s000063,000002,1112233
s000063,000026,1111234
s000063,000000,1114261
s000063,000001,1114868
s000063,000028,1111319
s000063,000029,1111313
s000063,000027,1111530
s000063,000008,1111325
s000063,000009,1111300
s000060,000000,6642670
s000060,000015,6632867
s000060,000014,6632822
s000060,000017,6632851
s000060,000016,6632600
s000060,000011,6632613
s000060,000010,6632608
s000060,000013,6632610
s000060,000012,6632866
s000060,000019,6632820
s000060,000018,6632817
s000060,000020,6632870
s000060,000007,6632815
s000060,000022,6632593
s000060,000023,6632898
s000060,000024,6632602
s000060,000003,6620566
s000060,000006,6620578
s000060,000021,6632599
s000060,000004,6620481
s000060,000005,6620571
s000060,000002,6620559
s000060,000025,6632610
s000060,000026,6632909
s000060,000001,6620568
s000060,000028,6632907
s000060,000029,6632595
s000060,000027,6632838
s000060,000008,6632867
s000060,000009,6632609
s000061,000015,3030223
s000061,000014,3030223
s000061,000017,3030223
s000061,000016,3030223
s000061,000011,3030223
s000061,000010,3030223
s000061,000013,3030223
s000061,000012,3030223
s000061,000019,3030223
s000061,000018,3030223
s000061,000003,2942139
s000061,000020,3030223
s000061,000021,3030223
s000061,000004,2942139
s000061,000023,3030223
s000061,000002,2942139
s000061,000025,3030223
s000061,000006,2942139
s000061,000007,3030223
s000061,000022,3030223
s000061,000005,2942139
s000061,000024,3030223
s000061,000000,2942139
s000061,000026,3030223
s000061,000001,2942139
s000061,000028,3030223
s000061,000029,3030223
s000061,000027,3030223
s000061,000008,3030223
s000061,000009,3030223
s000066,000015,1111344
s000066,000014,1111311
s000066,000017,1111405
s000066,000016,1113397
s000066,000011,1111316
s000066,000010,1111309
s000066,000013,1111437
s000066,000012,1111416
s000066,000019,1111391
s000066,000018,1111387
s000066,000020,1111283
s000066,000021,1111342
s000066,000022,1111387
s000066,000005,1111397
s000066,000024,1111295
s000066,000025,1111257
s000066,000006,1111376
s000066,000007,1111519
s000066,000004,1111397
s000066,000023,1111387
s000066,000002,1111862
s000066,000003,1111548
s000066,000000,1113745
s000066,000001,1114453
s000066,000028,1111377
s000066,000029,1111338
s000066,000027,1111536
s000066,000008,1111332
s000066,000009,1111416
s000066,000026,1111365
s000067,000000,4610629
s000067,000015,4237466
s000067,000014,4237466
s000067,000017,4237844
s000067,000016,4237844
s000067,000011,4231379
s000067,000010,4231379
s000067,000013,4237466
s000067,000012,4235167
s000067,000019,4237844
s000067,000018,4237844
s000067,000006,4282903
s000067,000021,4237965
s000067,000022,4237965
s000067,000023,4237965
s000067,000002,4610995
s000067,000025,4237965
s000067,000020,4237844
s000067,000007,4231379
s000067,000004,4282903
s000067,000005,4282903
s000067,000024,4237965
s000067,000003,4282903
s000067,000026,4237965
s000067,000027,4237965
s000067,000028,4107857
s000067,000029,4107857
s000067,000001,4610995
s000067,000008,4231379
s000067,000009,4231379
s000064,000002,516709
s000064,000015,516736
s000064,000014,516736
s000064,000017,516736
s000064,000016,516736
s000064,000011,516709
s000064,000010,516709
s000064,000013,516736
s000064,000012,516709
s000064,000019,516736
s000064,000018,516736
s000064,000006,516709
s000064,000021,516736
s000064,000022,516736
s000064,000005,516709
s000064,000000,516709
s000064,000025,516736
s000064,000020,516736
s000064,000007,516709
s000064,000004,516709
s000064,000023,516736
s000064,000024,516736
s000064,000003,516709
s000064,000026,516736
s000064,000001,516709
s000064,000028,516736
s000064,000029,516736
s000064,000027,516736
s000064,000008,516709
s000064,000009,516709
s000065,000015,3952778
s000065,000014,5238598
s000065,000017,3952778
s000065,000016,3952778
s000065,000011,3988639
s000065,000010,3947239
s000065,000013,3952776
s000065,000012,3948170
s000065,000019,3983988
s000065,000018,3952778
s000065,000020,3985788
s000065,000007,3948169
s000065,000022,3985789
s000065,000023,3985789
s000065,000002,5386143
s000065,000003,4147893
s000065,000006,4273931
s000065,000021,3986719
s000065,000004,4140842
s000065,000005,4230332
s000065,000024,3985789
s000065,000025,3985789
s000065,000000,5304301
s000065,000027,3986723
s000065,000028,3989477
s000065,000029,3989467
s000065,000001,4100820
s000065,000008,3947238
s000065,000009,3947239
s000065,000026,3986720
s000019,000015,956040
s000019,000014,970251
s000019,000017,1041558
s000019,000016,1032662
s000019,000011,1094913
s000019,000010,934538
s000019,000013,1066214
s000019,000012,975440
s000019,000019,1045239
s000019,000018,1012654
s000019,000020,968414
s000019,000021,1007809
s000019,000004,1031638
s000019,000023,937641
s000019,000024,1005561
s000019,000003,996945
s000019,000006,925337
s000019,000007,1021037
s000019,000022,1045841
s000019,000005,1001684
s000019,000002,1027377
s000019,000025,1015900
s000019,000000,1084762
s000019,000001,1105688
s000019,000028,1047079
s000019,000029,1046106
s000019,000027,1046519
s000019,000008,923451
s000019,000009,1013356
s000019,000026,969413
s000018,000015,7986980
s000018,000014,2667712
s000018,000017,8633081
s000018,000016,7768045
s000018,000011,2889173
s000018,000010,7087322
s000018,000013,2723382
s000018,000012,2997301
s000018,000019,3206038
s000018,000018,8847821
s000018,000006,2870811
s000018,000021,3194399
s000018,000022,9111449
s000018,000005,3174402
s000018,000002,2470300
s000018,000025,9601024
s000018,000020,2930317
s000018,000007,2848116
s000018,000004,2692805
s000018,000023,3066946
s000018,000024,3198310
s000018,000003,3628859
s000018,000000,2448361
s000018,000027,8797895
s000018,000028,3063989
s000018,000029,2817719
s000018,000001,2484277
s000018,000008,3023246
s000018,000009,2816096
s000018,000026,3133132
s000017,000000,2471637
s000017,000015,2469588
s000017,000014,2469588
s000017,000017,2469586
s000017,000016,2469588
s000017,000011,2469588
s000017,000010,2469586
s000017,000013,2469588
s000017,000012,2469588
s000017,000019,2469588
s000017,000018,2469588
s000017,000006,2471505
s000017,000021,2469588
s000017,000004,2471505
s000017,000005,2471505
s000017,000002,2471505
s000017,000003,2471505
s000017,000020,2469588
s000017,000007,2469588
s000017,000022,2469586
s000017,000023,2469588
s000017,000024,2469588
s000017,000025,2469588
s000017,000026,2469588
s000017,000001,2471505
s000017,000028,2469588
s000017,000029,2469588
s000017,000027,2469588
s000017,000008,2469588
s000017,000009,2469588
s000016,000024,2601811
s000016,000015,2601809
s000016,000014,2601802
s000016,000017,2601807
s000016,000016,2601812
s000016,000011,2601804
s000016,000010,2601806
s000016,000013,2601808
s000016,000012,2601811
s000016,000019,2601812
s000016,000018,2601809
s000016,000020,2601808
s000016,000021,2601808
s000016,000022,2601810
s000016,000005,2601039
s000016,000000,2630446
s000016,000003,2601030
s000016,000006,2601042
s000016,000007,2601805
s000016,000004,2601034
s000016,000023,2601806
s000016,000002,2601010
s000016,000025,2601812
s000016,000026,2601808
s000016,000001,2630306
s000016,000028,2601809
s000016,000029,2601809
s000016,000027,2601809
s000016,000008,2601807
s000016,000009,2601802
s000015,000015,2403507
s000015,000014,2403515
s000015,000017,6056642
s000015,000016,2403515
s000015,000011,2403507
s000015,000010,2403515
s000015,000013,2403507
s000015,000012,2542447
s000015,000019,2403515
s000015,000018,2403507
s000015,000020,2403507
s000015,000007,2403507
s000015,000022,2403515
s000015,000023,2403515
s000015,000024,2403515
s000015,000025,2403507
s000015,000006,2403507
s000015,000021,2403507
s000015,000004,2403507
s000015,000005,2403515
s000015,000002,2403515
s000015,000003,2403507
s000015,000000,2403722
s000015,000027,2403507
s000015,000028,2403507
s000015,000029,2403507
s000015,000001,2403730
s000015,000008,2403507
s000015,000009,2403507
s000015,000026,2403515
s000014,000015,2775785
s000014,000014,2279673
s000014,000017,2680257
s000014,000016,2588330
s000014,000011,2729247
s000014,000010,2843425
s000014,000013,2771780
s000014,000012,2829821
s000014,000025,2689442
s000014,000019,2838857
s000014,000018,2725135
s000014,000020,2732961
s000014,000021,2701561
s000014,000022,2699069
s000014,000005,2186319
s000014,000024,2604522
s000014,000003,2617512
s000014,000006,2656947
s000014,000007,2730519
s000014,000004,2630739
s000014,000023,2775733
s000014,000002,2644475
s000014,000000,2595477
s000014,000026,2857018
s000014,000027,2181908
s000014,000028,2717447
s000014,000029,2769357
s000014,000001,2436278
s000014,000008,2801908
s000014,000009,2705033
s000013,000015,1236506
s000013,000014,1235972
s000013,000017,1273285
s000013,000016,1247484
s000013,000011,1239183
s000013,000010,1221990
s000013,000013,1244253
s000013,000012,1279581
s000013,000019,1241580
s000013,000018,1269602
s000013,000020,1242163
s000013,000021,1211198
s000013,000022,1239113
s000013,000005,1235406
s000013,000002,1245030
s000013,000025,1252980
s000013,000006,1252181
s000013,000007,1254609
s000013,000004,1237806
s000013,000023,1208049
s000013,000024,1252462
s000013,000003,1209901
s000013,000000,1285171
s000013,000001,1256068
s000013,000028,1237139
s000013,000029,1278202
s000013,000027,1237383
s000013,000008,1275554
s000013,000009,1203928
s000013,000026,1248675
s000012,000015,6489192
s000012,000014,6348107
s000012,000000,5509804
s000012,000016,6281267
s000012,000011,5998692
s000012,000010,6224663
s000012,000013,226327
s000012,000012,5747526
s000012,000019,6193360
s000012,000018,5850741
s000012,000006,7095429
s000012,000007,6015320
s000012,000022,6008513
s000012,000023,6129577
s000012,000024,6217360
s000012,000003,226921
s000012,000020,6038642
s000012,000021,6228301
s000012,000004,6653202
s000012,000005,6691300
s000012,000002,5636729
s000012,000025,6000543
s000012,000026,6062080
s000012,000001,5713435
s000012,000028,5914400
s000012,000029,5940234
s000012,000027,6256397
s000012,000008,6003212
s000012,000009,5852861
s000012,000017,6002064
s000011,000000,1114333
s000011,000015,1111241
s000011,000014,1111367
s000011,000017,1111249
s000011,000016,1111271
s000011,000011,1111310
s000011,000010,1111202
s000011,000013,1111383
s000011,000012,1111212
s000011,000019,1111196
s000011,000018,1111278
s000011,000020,1111238
s000011,000021,1111213
s000011,000022,1111324
s000011,000005,1111283
s000011,000002,1111714
s000011,000025,1111363
s000011,000006,1111285
s000011,000007,1111340
s000011,000004,1111227
s000011,000023,1111271
s000011,000024,1111269
s000011,000003,1111617
s000011,000026,1111178
s000011,000027,1111245
s000011,000028,1111284
s000011,000029,1111232
s000011,000001,1114265
s000011,000008,1111262
s000011,000009,1111228
s000010,000015,2457307
s000010,000014,2458081
s000010,000017,2457593
s000010,000016,2456414
s000010,000011,2459271
s000010,000010,2455262
s000010,000013,2457223
s000010,000012,2454963
s000010,000019,2456259
s000010,000018,2456646
s000010,000003,2456139
s000010,000006,2456265
s000010,000007,2453982
s000010,000004,2457181
s000010,000005,2455067
s000010,000002,2457043
s000010,000025,2456761
s000010,000020,2454900
s000010,000021,2454945
s000010,000022,2455224
s000010,000023,2461408
s000010,000024,2456748
s000010,000026,2457401
s000010,000000,2455720
s000010,000001,2457250
s000010,000028,2456263
s000010,000029,2456357
s000010,000027,2457167
s000010,000008,2457762
s000010,000009,2456047
s000097,000000,4809655
s000097,000015,5539608
s000097,000014,5095359
s000097,000017,4840719
s000097,000016,3965204
s000097,000011,5036207
s000097,000010,4442650
s000097,000013,6010465
s000097,000012,4550585
s000097,000019,4846906
s000097,000018,4832433
s000097,000006,5795118
s000097,000007,5680254
s000097,000022,5204423
s000097,000023,4723910
s000097,000002,4362359
s000097,000003,4359156
s000097,000020,4833818
s000097,000021,4767927
s000097,000004,4714646
s000097,000005,4263831
s000097,000024,6460531
s000097,000025,4747306
s000097,000026,5867257
s000097,000001,4996813
s000097,000028,4750732
s000097,000029,4387758
s000097,000027,4779061
s000097,000008,4567902
s000097,000009,4482236
s000096,000015,9003505
s000096,000014,9055130
s000096,000017,9105051
s000096,000016,9048409
s000096,000011,8789927
s000096,000010,8957267
s000096,000013,8952909
s000096,000012,9033711
s000096,000019,9047876
s000096,000018,9047993
s000096,000006,8922981
s000096,000021,9047876
s000096,000004,8779660
s000096,000023,8966829
s000096,000024,8965857
s000096,000003,8779249
s000096,000020,9047827
s000096,000007,8921857
s000096,000022,8972700
s000096,000005,8779582
s000096,000002,8779248
s000096,000025,8954794
s000096,000000,8937464
s000096,000001,8907947
s000096,000028,9028960
s000096,000029,8950189
s000096,000027,8982349
s000096,000008,8923973
s000096,000009,9003615
s000096,000026,8980161
s000095,000015,49890
s000095,000014,49890
s000095,000017,49890
s000095,000016,49890
s000095,000011,49890
s000095,000010,49890
s000095,000013,49890
s000095,000012,49890
s000095,000019,49890
s000095,000018,49890
s000095,000020,49890
s000095,000007,49890
s000095,000004,49890
s000095,000023,49890
s000095,000002,49890
s000095,000025,49890
s000095,000006,49890
s000095,000021,49890
s000095,000022,49890
s000095,000005,49890
s000095,000024,49890
s000095,000003,49890
s000095,000000,49890
s000095,000001,49890
s000095,000028,49890
s000095,000029,49890
s000095,000027,49890
s000095,000008,49890
s000095,000009,49890
s000095,000026,49890
s000094,000015,1111232
s000094,000014,1111250
s000094,000017,1113411
s000094,000016,1111260
s000094,000011,1111252
s000094,000010,1111352
s000094,000013,1111323
s000094,000012,1111457
s000094,000019,1111289
s000094,000018,1111298
s000094,000006,1111367
s000094,000021,1111333
s000094,000004,1111272
s000094,000005,1111318
s000094,000002,1111385
s000094,000003,1111317
s000094,000020,1111209
s000094,000007,1111228
s000094,000022,1111344
s000094,000023,1111328
s000094,000024,1111553
s000094,000025,1111325
s000094,000000,1114405
s000094,000027,1111353
s000094,000028,1111287
s000094,000029,1111376
s000094,000001,1111827
s000094,000008,1111289
s000094,000009,1111279
s000094,000026,1111229
s000093,000015,1111243
s000093,000014,1111307
s000093,000017,1111334
s000093,000016,1111274
s000093,000011,1111354
s000093,000010,1111315
s000093,000013,1111395
s000093,000012,1111395
s000093,000019,1111240
s000093,000018,1111312
s000093,000006,1111465
s000093,000021,1111277
s000093,000022,1111329
s000093,000023,1111312
s000093,000024,1111249
s000093,000003,1111289
s000093,000020,1111307
s000093,000007,1111298
s000093,000004,1111292
s000093,000005,1111313
s000093,000002,1111443
s000093,000025,1111334
s000093,000026,1111276
s000093,000027,1111335
s000093,000000,1114333
s000093,000029,1111297
s000093,000001,1111805
s000093,000008,1111294
s000093,000009,1111301
s000093,000028,1111265
s000092,000002,6478737
s000092,000015,6393510
s000092,000014,6533521
s000092,000017,6721816
s000092,000016,6582995
s000092,000011,6557603
s000092,000010,7112909
s000092,000013,6289136
s000092,000012,6040045
s000092,000019,6088796
s000092,000018,6310453
s000092,000006,6322833
s000092,000021,6772120
s000092,000004,6426681
s000092,000005,6528511
s000092,000000,5953484
s000092,000025,7260394
s000092,000020,6574263
s000092,000007,6421730
s000092,000022,6210824
s000092,000023,6372368
s000092,000024,6431329
s000092,000003,6229921
s000092,000026,6356186
s000092,000027,6042741
s000092,000028,6174328
s000092,000029,6312500
s000092,000001,6951346
s000092,000008,6239086
s000092,000009,6379489
s000091,000015,101240
s000091,000014,101822
s000091,000017,101638
s000091,000016,101911
s000091,000011,101414
s000091,000010,101318
s000091,000013,101508
s000091,000012,101548
s000091,000019,101639
s000091,000018,101641
s000091,000020,101887
s000091,000021,102001
s000091,000022,101856
s000091,000005,101712
s000091,000002,101517
s000091,000025,101794
s000091,000006,101723
s000091,000007,101565
s000091,000004,101481
s000091,000023,101765
s000091,000024,101832
s000091,000003,101660
s000091,000000,351949
s000091,000001,102076
s000091,000028,101765
s000091,000029,101739
s000091,000027,101906
s000091,000008,101385
s000091,000009,101527
s000091,000026,101878
s000090,000015,526701
s000090,000014,526701
s000090,000017,526701
s000090,000016,526701
s000090,000011,526790
s000090,000010,526790
s000090,000013,526701
s000090,000012,526701
s000090,000019,526701
s000090,000018,526701
s000090,000020,526701
s000090,000021,526701
s000090,000022,526701
s000090,000005,526790
s000090,000002,526790
s000090,000025,526701
s000090,000006,526790
s000090,000007,526790
s000090,000004,526790
s000090,000023,526701
s000090,000024,526701
s000090,000003,526790
s000090,000026,526701
s000090,000027,526701
s000090,000000,526790
s000090,000029,526701
s000090,000001,526790
s000090,000008,526790
s000090,000009,526790
s000090,000028,526701
s000098,000015,8259805
s000098,000014,8259991
s000098,000017,8342902
s000098,000016,8260089
s000098,000011,8343115
s000098,000010,7947163
s000098,000013,8343197
s000098,000012,8222847
s000098,000019,8222782
s000098,000018,8260021
s000098,000020,8339122
s000098,000007,7797832
s000098,000022,8343110
s000098,000023,8259848
s000098,000024,8222819
s000098,000003,7899004
s000098,000006,7862692
s000098,000021,8343183
s000098,000004,7897924
s000098,000005,7862851
s000098,000002,7834778
s000098,000025,8342916
s000098,000000,7870228
s000098,000001,7780559
s000098,000028,8259776
s000098,000029,8344328
s000098,000027,8157242
s000098,000008,7822600
s000098,000009,7870578
s000098,000026,8164133
s000008,000015,6143441
s000008,000014,6375199
s000008,000017,6154530
s000008,000016,6137753
s000008,000011,7608785
s000008,000010,7838265
s000008,000013,6789300
s000008,000012,7267746
s000008,000019,6142242
s000008,000018,6224160
s000008,000020,6194716
s000008,000021,6681678
s000008,000004,7491920
s000008,000023,6443455
s000008,000024,6263265
s000008,000003,7766240
s000008,000006,7764844
s000008,000007,7995269
s000008,000022,6494562
s000008,000005,7535296
s000008,000002,7221138
s000008,000025,6171166
s000008,000000,7200745
s000008,000001,7056811
s000008,000028,7810027
s000008,000029,7793740
s000008,000027,7755213
s000008,000008,7973283
s000008,000009,7942648
s000008,000026,7652099
s000009,000015,2349985
s000009,000014,2363467
s000009,000017,2354916
s000009,000016,2361360
s000009,000011,2351497
s000009,000010,1230160
s000009,000013,2372275
s000009,000012,2366868
s000009,000019,2379233
s000009,000018,2369525
s000009,000020,2370063
s000009,000007,2347366
s000009,000022,2346892
s000009,000005,2393050
s000009,000002,1264926
s000009,000025,2341508
s000009,000006,2402157
s000009,000021,2361831
s000009,000004,2380741
s000009,000023,2347194
s000009,000024,2362237
s000009,000003,2402364
s000009,000000,2416893
s000009,000001,2378736
s000009,000028,2352805
s000009,000029,2358283
s000009,000027,2156307
s000009,000008,2360106
s000009,000009,2369595
s000009,000026,2365322
s000004,000015,150506
s000004,000014,150506
s000004,000017,150506
s000004,000016,150506
s000004,000011,150506
s000004,000010,150506
s000004,000013,150506
s000004,000012,150506
s000004,000019,150506
s000004,000018,150506
s000004,000006,150506
s000004,000021,150506
s000004,000022,150506
s000004,000005,150506
s000004,000024,150506
s000004,000003,150506
s000004,000020,150506
s000004,000007,150506
s000004,000004,150506
s000004,000023,150506
s000004,000002,150506
s000004,000025,150506
s000004,000000,150506
s000004,000027,150506
s000004,000028,150506
s000004,000029,150506
s000004,000001,150506
s000004,000008,150506
s000004,000009,150506
s000004,000026,150506
s000005,000000,3987073
s000005,000015,5520333
s000005,000014,6707353
s000005,000017,7324831
s000005,000016,5585428
s000005,000011,4718186
s000005,000010,3906458
s000005,000013,6688535
s000005,000012,5266331
s000005,000019,4821000
s000005,000018,4716452
s000005,000020,7407978
s000005,000007,3965134
s000005,000022,5015544
s000005,000005,3796344
s000005,000002,3922336
s000005,000025,4029844
s000005,000006,3807522
s000005,000021,4125076
s000005,000004,6981907
s000005,000023,5032858
s000005,000024,6445906
s000005,000003,3862262
s000005,000026,3918010
s000005,000001,3979876
s000005,000028,5019087
s000005,000029,3885405
s000005,000027,3931650
s000005,000008,4023502
s000005,000009,4765069
s000006,000015,1110698
s000006,000014,1110683
s000006,000017,1110622
s000006,000016,1110704
s000006,000011,1110678
s000006,000010,1110676
s000006,000013,1110769
s000006,000012,1110673
s000006,000019,1110750
s000006,000018,1110692
s000006,000020,1110665
s000006,000021,1110663
s000006,000004,1110699
s000006,000023,1110673
s000006,000002,1111249
s000006,000003,1110802
s000006,000006,1110699
s000006,000007,1110784
s000006,000022,1110563
s000006,000005,1110715
s000006,000024,1110665
s000006,000025,1110655
s000006,000000,1113743
s000006,000027,1110616
s000006,000028,1110662
s000006,000029,1110632
s000006,000001,1113778
s000006,000008,1110623
s000006,000009,1110667
s000006,000026,1110624
s000007,000015,3434106
s000007,000014,3435594
s000007,000017,3410929
s000007,000016,3436344
s000007,000011,3434704
s000007,000010,3444946
s000007,000013,3387592
s000007,000012,3428492
s000007,000019,3418229
s000007,000018,3419275
s000007,000003,3256241
s000007,000006,3232996
s000007,000007,3463052
s000007,000004,3198930
s000007,000005,3175672
s000007,000002,3234517
s000007,000025,3443903
s000007,000020,3421331
s000007,000021,3405746
s000007,000022,3425008
s000007,000023,3396739
s000007,000024,3443052
s000007,000000,3176532
s000007,000026,3459008
s000007,000027,3432591
s000007,000028,3439296
s000007,000029,3448451
s000007,000001,3178306
s000007,000008,3465586
s000007,000009,3407638
s000000,000002,1111946
s000000,000015,1110676
s000000,000014,1110625
s000000,000017,1110606
s000000,000016,1110646
s000000,000011,1111471
s000000,000010,1111497
s000000,000013,1110645
s000000,000012,1111493
s000000,000019,1110559
s000000,000018,1110597
s000000,000020,1110616
s000000,000007,1111542
s000000,000004,1111541
s000000,000005,1111518
s000000,000000,1114584
s000000,000025,1110658
s000000,000006,1111446
s000000,000021,1110635
s000000,000022,1110654
s000000,000023,1110631
s000000,000024,1110918
s000000,000003,1111462
s000000,000026,1110622
s000000,000001,1114561
s000000,000028,1110600
s000000,000029,1110951
s000000,000027,1110603
s000000,000008,1111499
s000000,000009,1111486
s000001,000015,7292455
s000001,000014,7208807
s000001,000017,7306547
s000001,000016,7434257
s000001,000011,7243637
s000001,000010,8544809
s000001,000013,7240172
s000001,000012,7219893
s000001,000019,7275465
s000001,000018,7419834
s000001,000003,8548211
s000001,000020,7291397
s000001,000021,7410739
s000001,000004,8538606
s000001,000023,7193015
s000001,000002,8535447
s000001,000025,7414935
s000001,000006,8542382
s000001,000007,8532528
s000001,000022,7283287
s000001,000005,8546554
s000001,000024,7416811
s000001,000026,7290442
s000001,000000,8340136
s000001,000001,8339323
s000001,000028,7206084
s000001,000029,7214992
s000001,000027,7285936
s000001,000008,8527581
s000001,000009,8545227
s000002,000000,5673585
s000002,000015,4713072
s000002,000014,4713084
s000002,000017,4472730
s000002,000016,4713497
s000002,000011,4710934
s000002,000010,4711021
s000002,000013,4710945
s000002,000012,4710750
s000002,000019,4713482
s000002,000018,4713666
s000002,000020,4713535
s000002,000007,4710773
s000002,000004,4757924
s000002,000023,4713461
s000002,000024,4714755
s000002,000025,4713680
s000002,000006,4758021
s000002,000021,4472844
s000002,000022,4715171
s000002,000005,4758043
s000002,000002,5671750
s000002,000003,4758067
s000002,000026,4713677
s000002,000027,4713537
s000002,000028,4713572
s000002,000029,4684682
s000002,000001,5673659
s000002,000008,4710887
s000002,000009,4710713
s000003,000015,606279
s000003,000014,605790
s000003,000017,605621
s000003,000016,605620
s000003,000011,605803
s000003,000010,605819
s000003,000013,605776
s000003,000012,605622
s000003,000019,605621
s000003,000018,605592
s000003,000006,605646
s000003,000007,605808
s000003,000022,606303
s000003,000023,605609
s000003,000002,605555
s000003,000025,605633
s000003,000020,605632
s000003,000021,605878
s000003,000004,605567
s000003,000005,605859
s000003,000024,606255
s000003,000003,605803
s000003,000000,605598
s000003,000001,605895
s000003,000028,605569
s000003,000029,605616
s000003,000027,605577
s000003,000008,605790
s000003,000009,605634
s000003,000026,605803
s000084,000015,1848736
s000084,000014,1500772
s000084,000017,1500772
s000084,000016,1500770
s000084,000011,1545504
s000084,000010,1902514
s000084,000013,1500082
s000084,000012,1498802
s000084,000019,1675598
s000084,000018,1688656
s000084,000020,1822426
s000084,000007,1862319
s000084,000004,1894068
s000084,000005,1837282
s000084,000002,1905728
s000084,000025,1537841
s000084,000006,1863907
s000084,000021,1498628
s000084,000022,1713391
s000084,000023,1545678
s000084,000024,1537841
s000084,000003,1776077
s000084,000000,1972083
s000084,000027,1499907
s000084,000028,1545505
s000084,000029,1537843
s000084,000001,1538018
s000084,000008,1498626
s000084,000009,1538017
s000084,000026,1498802
s000085,000015,5715955
s000085,000014,6084911
s000085,000017,6022438
s000085,000016,6395930
s000085,000011,6006945
s000085,000010,6284006
s000085,000013,6148026
s000085,000012,5911727
s000085,000019,6003750
s000085,000018,6101019
s000085,000006,5505939
s000085,000021,5696555
s000085,000004,5363794
s000085,000005,5487277
s000085,000024,5529237
s000085,000025,5752037
s000085,000020,6133913
s000085,000007,5956388
s000085,000022,5741491
s000085,000023,6321077
s000085,000002,5287378
s000085,000003,5533038
s000085,000000,6123937
s000085,000027,5403841
s000085,000028,5664623
s000085,000029,5775798
s000085,000001,5205069
s000085,000008,5695362
s000085,000009,6198812
s000085,000026,6089266
s000086,000015,4020289
s000086,000014,4020202
s000086,000017,4020289
s000086,000016,4020289
s000086,000011,4016989
s000086,000010,4016989
s000086,000013,4020210
s000086,000012,4037599
s000086,000019,3959723
s000086,000018,4020289
s000086,000020,4000165
s000086,000007,4017032
s000086,000004,3935867
s000086,000023,4000168
s000086,000024,4000168
s000086,000003,3944311
s000086,000006,3935879
s000086,000021,4020277
s000086,000022,3959701
s000086,000005,3935879
s000086,000002,3944311
s000086,000025,3959701
s000086,000000,3973879
s000086,000001,3973836
s000086,000028,3959701
s000086,000029,4000190
s000086,000027,3959701
s000086,000008,4016989
s000086,000009,3971019
s000086,000026,3959701
s000087,000015,1111206
s000087,000014,1111268
s000087,000017,1111352
s000087,000016,1111269
s000087,000011,1111272
s000087,000010,1111323
s000087,000013,1111327
s000087,000012,1111373
s000087,000019,1111241
s000087,000018,1111268
s000087,000006,1111243
s000087,000021,1111252
s000087,000004,1111280
s000087,000023,1111342
s000087,000002,1111364
s000087,000003,1111295
s000087,000020,1111304
s000087,000007,1111378
s000087,000022,1111346
s000087,000005,1111291
s000087,000024,1111250
s000087,000025,1111254
s000087,000000,1114381
s000087,000001,1111778
s000087,000028,1111221
s000087,000029,1111304
s000087,000027,1111218
s000087,000008,1111289
s000087,000009,1111338
s000087,000026,1111247
